Image_ID,X-axis,Y-axis,Z-axis,roll,pitch,yaw,,,,,,,
img_000120.png,-1.062178386,1.19455891,-0.466416118,1.20556454,-1.026291398,-0.992280954,,,,,,,
img_000121.png,0.269379107,-1.236730299,-0.80826608,-1.21862483,-0.150042365,-1.737533298,,,,,,,
img_000122.png,-0.481516626,-0.702806922,1.111628725,0.099826892,0.602990669,1.702272451,,,,,,,
img_000123.png,-0.747199176,-0.557043146,0.483759242,-1.122551824,0.99051216,-1.719328881,,,,,,,
img_000124.png,-1.204609068,-1.548144828,-0.035040456,-0.833156906,-1.378543657,-1.548279004,,,,,,,
img_000125.png,0.567539087,1.527474887,1.160256371,-1.496193591,-0.008849831,0.347667566,,,,,,,
img_000126.png,-0.47528482,0.669864483,-0.382701494,-1.601303691,-0.113230068,0.855603637,,,,,,,
img_000127.png,-1.093223514,-0.556169981,-0.329323508,-1.21222391,-0.2742826,-0.787613676,,,,,,,
img_000128.png,-0.527185259,0.357712227,-0.97926712,0.445506771,0.37992167,-0.182690968,,,,,,,
img_000129.png,1.689692213,1.110189198,-1.409790722,-0.278261582,0.983020567,-1.190590868,,,,,,,
img_000130.png,0.741461539,-0.329146129,1.648450112,-1.318044684,0.216922441,-0.586278931,,,,,,,
img_000131.png,-0.861873103,-1.140539526,-1.647389029,-0.536715319,-1.702710253,1.528227635,,,,,,,
img_000132.png,0.006467191,0.541093056,1.307903457,-0.45030402,-0.124242262,0.792516849,,,,,,,
img_000133.png,-0.982274222,1.706830596,-0.933143178,-1.512746521,0.499921408,-0.004676973,,,,,,,
img_000134.png,-1.271208048,1.236101318,0.559598898,-0.988101725,0.850424041,0.436282564,,,,,,,
img_000135.png,1.165385148,-0.360787174,1.437790209,0.558541019,-1.722306435,0.55414678,,,,,,,
img_000136.png,-0.940571645,0.226090007,-1.568677525,1.134043841,0.216080605,-0.720297905,,,,,,,
img_000137.png,-0.723177566,-1.58113447,0.100658191,0.09666659,-0.62719071,1.255345365,,,,,,,
img_000138.png,-1.304391789,0.859908408,0.406263246,-1.610750017,1.367411224,-0.443724158,,,,,,,
img_000139.png,-1.00257801,0.00847083,1.445198413,0.36602815,-1.118160703,0.121072142,,,,,,,
img_000140.png,0.249157361,0.513455068,-1.26457261,1.279683471,-0.922457898,-0.018331768,,,,,,,
img_000141.png,-0.087271017,0.71371271,-0.041446933,-1.380216737,-0.412317017,1.568910653,,,,,,,
img_000142.png,-1.426500905,-1.192255688,-1.529331472,-0.380920758,-0.818133284,-0.030956307,,,,,,,
img_000143.png,1.466259967,-1.06633544,1.568211108,1.434031576,1.072099628,-0.705508309,,,,,,,
img_000144.png,-0.077704757,1.685829481,-1.241055717,-1.059194943,1.719868285,-1.085982155,,,,,,,
img_000145.png,-0.61440893,0.331730934,1.284693861,-0.6209023,-0.449405578,0.462245175,,,,,,,
img_000146.png,1.577189016,-1.316025455,0.194762922,-0.308072584,1.309731882,-0.127348236,,,,,,,
img_000147.png,-1.630550676,-0.789808417,-0.35868823,0.165793369,0.942159399,-0.020344496,,,,,,,
img_000148.png,-0.465072003,-0.585559169,0.076100981,0.992905888,0.950752433,-0.432895007,,,,,,,
img_000149.png,0.883540565,1.105551887,-1.111007046,0.960286918,0.158900075,1.189039147,,,,,,,
img_000150.png,-1.502678684,0.835923547,-0.093324779,-0.94305844,1.422227165,1.227449532,,,,,,,
img_000151.png,-1.218137703,-0.400392111,1.342430971,-0.947418258,1.699842501,-0.524718845,,,,,,,
img_000152.png,0.797182279,-1.064678327,-0.18541544,-1.4168715,1.357362609,0.230538804,,,,,,,
img_000153.png,0.986811558,0.777660148,1.07449909,0.854000983,1.236603831,1.705192822,,,,,,,
img_000154.png,-1.606940024,1.265242726,-1.422017261,-0.458169678,0.860138119,0.012334266,,,,,,,
img_000155.png,0.163266772,1.167982131,1.082807337,-1.088513936,-0.841744372,1.243978113,,,,,,,
img_000156.png,1.558283417,-0.197637171,0.905442086,-0.007519775,-1.134427565,-0.375312752,,,,,,,
img_000157.png,1.1047263,-0.393771269,-0.359983574,1.034780945,-0.975396944,0.782374866,,,,,,,
img_000158.png,-0.671038656,1.658801525,1.45234077,1.056579375,1.086162821,1.235293412,,,,,,,
img_000159.png,-0.012791855,-0.31227409,0.739533192,0.010599898,1.708689282,0.622667561,,,,,,,
img_000160.png,-0.888144533,-1.749350594,-0.493877846,1.498878403,-1.654144007,0.929054591,,,,,,,
img_000161.png,-1.611342082,0.842262419,1.260128892,0.005220575,-0.702272367,1.311430546,,,,,,,
img_000162.png,0.513487479,-1.59621841,0.320750169,-0.150224038,-0.353327914,1.202596941,,,,,,,
img_000163.png,0.874509428,-1.652272561,1.51163172,-0.113459705,0.195927881,0.585127031,,,,,,,
img_000164.png,1.574933098,0.628851503,1.665755523,-1.391624931,1.68700272,-1.495016269,,,,,,,
img_000165.png,-1.70169095,0.813479037,0.795434688,-1.456786986,-1.722781958,-1.500093397,,,,,,,
img_000166.png,-0.274666193,-1.347625182,1.670184682,0.721484788,-1.420804157,0.813030125,,,,,,,
img_000167.png,-0.358395525,0.673810514,1.163856951,-0.015034086,-0.92300125,-0.194830562,,,,,,,
img_000168.png,0.946835016,0.992466012,-1.409217578,-0.290721804,-0.517459158,-0.170613552,,,,,,,
img_000169.png,-0.429770896,-1.342602879,-0.96572339,-1.204264445,-1.217052394,0.348020932,,,,,,,
img_000170.png,-0.598078271,0.753163793,-0.907597718,-1.043381636,-1.442022827,-0.422754178,,,,,,,
img_000171.png,-1.177464337,-1.637076633,0.070987396,-1.168503899,1.001839057,-0.850884769,,,,,,,
img_000172.png,1.149086864,-0.829555597,0.002645377,1.706841988,-0.543459309,-0.63905012,,,,,,,
img_000173.png,-1.605078193,0.282622913,-0.289821867,-0.489164918,1.73165452,-1.033619432,,,,,,,
img_000174.png,0.60358876,-1.064831859,1.068544267,-0.072435031,1.368842136,0.045425173,,,,,,,
img_000175.png,1.676005397,-1.56941185,0.586772522,1.124406882,-1.500615321,0.687648935,,,,,,,
img_000176.png,0.291868824,-1.270795956,0.1320768,-0.1885667,-0.511382095,-0.248765205,,,,,,,
img_000177.png,0.889432165,-0.855353168,-0.994285465,-1.574097485,0.513307204,0.646014104,,,,,,,
img_000178.png,-0.917526497,1.110717271,-0.042726554,1.37189786,-0.632727514,0.629069732,,,,,,,
img_000179.png,0.708658649,-0.281936713,1.473581215,-1.545288883,-0.301552611,-0.458351653,,,,,,,
img_000180.png,-0.236599039,-0.301344901,0.710543555,-0.300537548,-0.305186237,0.843747414,,,,,,,
img_000181.png,0.529655936,0.688704152,-1.616623196,0.386100279,-0.43887746,1.084058986,,,,,,,
img_000182.png,-0.340148827,-0.502100909,-0.019449578,0.198203818,-0.010399188,-0.229340998,,,,,,,
img_000183.png,-0.063148906,-0.462386209,1.666808295,-1.697265363,-0.836581513,1.401765955,,,,,,,
img_000184.png,-1.694487711,1.305536751,-1.213183988,1.63663314,-1.51004973,0.716714738,,,,,,,
img_000185.png,-0.224734866,0.377787409,-0.899569815,0.157670095,0.186011781,-0.928242881,,,,,,,
img_000186.png,0.882556447,-1.07358228,1.056290777,-1.264427365,1.71073111,0.896097731,,,,,,,
img_000187.png,-1.185278108,-0.531562896,1.32123463,1.311492315,-0.040119368,-0.076962679,,,,,,,
img_000188.png,-0.836974559,-0.09035796,0.522581563,0.427771606,1.050335764,1.06488725,,,,,,,
img_000189.png,0.56909909,-0.14281422,0.090707896,-1.25284915,0.969691974,-0.202150908,,,,,,,
img_000190.png,-0.617518231,0.975792629,1.193082216,-0.453502905,1.606605244,1.224777012,,,,,,,
img_000191.png,1.232572989,1.005478495,-1.672247206,-0.317175882,0.710979469,-0.796361791,,,,,,,
img_000192.png,1.327455105,-1.413100263,-0.537063783,1.204942881,0.774621599,1.267453663,,,,,,,
img_000193.png,0.501650848,-0.18423073,0.948332978,0.477280561,-0.766151206,-1.656022089,,,,,,,
img_000194.png,-0.687366136,-0.540585965,1.018845881,-1.067951273,-0.454033441,-1.598719822,,,,,,,
img_000195.png,0.347287056,-0.911685741,0.409432182,-0.335068956,-1.172500594,0.086746811,,,,,,,
img_000196.png,-0.998116066,-1.05064105,0.886161808,1.383319971,1.425520958,0.132790269,,,,,,,
img_000197.png,0.593773275,0.005330518,-1.643406216,1.074160898,0.043672024,1.400796061,,,,,,,
img_000198.png,-1.242795538,0.806610286,1.075955738,-1.050855721,-1.606915251,1.72455929,,,,,,,
img_000199.png,-0.814367553,-1.431711439,-0.874253654,0.252675688,1.026350533,0.102930043,,,,,,,
img_000200.png,-0.307878548,-0.003488501,-0.094778978,-1.477124617,-1.016878239,-0.463647434,,,,,,,
img_000201.png,-1.247177873,-0.144773205,-1.584202043,-1.641074232,-0.324816234,0.183929803,,,,,,,
img_000202.png,-0.923700136,-1.108806008,0.018984998,-0.668003492,-0.707704172,0.01751114,,,,,,,
img_000203.png,-1.080459698,-0.693885035,1.050296343,0.331994102,-1.036861391,-0.879629143,,,,,,,
img_000204.png,0.847018751,1.18389295,-1.309431222,-0.528354106,1.122568032,0.132351019,,,,,,,
img_000205.png,1.029889097,0.93200059,-0.878725896,-1.15295652,0.256864076,-1.219179973,,,,,,,
img_000206.png,1.600561555,-0.550195231,-1.424110351,0.799791743,-1.117299393,-0.409394381,,,,,,,
img_000207.png,-0.275402984,1.334463859,-0.328399575,-0.338730047,0.394854726,-0.682504178,,,,,,,
img_000208.png,0.790828984,-0.452115143,-0.814444075,1.574387171,-0.032384191,1.683038091,,,,,,,
img_000209.png,-1.563184282,0.320010797,-0.649126702,-0.001893143,-1.452115916,0.124404882,,,,,,,
img_000210.png,1.182843507,-1.018397456,-0.143313107,-1.492630508,0.944670566,-0.396199422,,,,,,,
img_000211.png,0.646517591,0.206908682,-1.507960962,-1.667294974,-1.375820254,-1.605851822,,,,,,,
img_000212.png,0.291855231,1.605190856,-0.402016688,0.44465588,-0.117131464,1.630145945,,,,,,,
img_000213.png,1.707762791,-0.85001148,-1.170165073,-1.067308543,-1.037081653,1.407870519,,,,,,,
img_000214.png,0.521041012,1.096891133,-0.706833389,1.017466335,1.640200672,0.942932098,,,,,,,
img_000215.png,1.677786126,1.122158373,0.642696887,-0.288957954,-1.482784127,-0.396749896,,,,,,,
img_000216.png,-1.499356118,1.023851374,-1.446413778,1.544250175,-0.179501078,-0.465177699,,,,,,,
img_000217.png,-0.891941055,1.323957109,0.524895376,0.315212793,-1.537191781,1.052742064,,,,,,,
img_000218.png,0.474656641,-0.73377478,-0.959914764,-0.24071526,0.318385644,0.023792492,,,,,,,
img_000219.png,-0.026156201,-1.52452425,1.628870908,0.519096078,-0.270590652,0.59003787,,,,,,,
img_000220.png,-0.450272183,0.326434918,-1.373664855,-1.53576037,-1.297570922,0.36127627,,,,,,,
img_000221.png,0.310027316,1.663385036,0.601368003,-0.106670962,-0.285997816,-0.937609504,,,,,,,
img_000222.png,0.069629499,0.19147478,0.773368523,-0.08785418,1.534564159,-0.480882616,,,,,,,
img_000223.png,-0.620050738,1.487195957,-1.343943219,-1.132207951,1.256112118,-0.875065006,,,,,,,
img_000224.png,0.644384103,0.841112026,-1.344410596,-0.572197858,-0.473018904,1.133512226,,,,,,,
img_000225.png,-0.690021204,-1.399466362,-1.135952819,-0.385609326,-0.493495046,-1.56778959,,,,,,,
img_000226.png,-0.157522597,1.216924395,-1.699264221,-1.533881608,-0.913650196,0.670396596,,,,,,,
img_000227.png,0.038502933,1.710642835,-1.127815473,1.722720087,0.266270985,-0.676286181,,,,,,,
img_000228.png,-0.18581214,-0.909082857,-1.164840159,1.002489412,1.616146758,1.463745594,,,,,,,
img_000229.png,-1.0636944,1.454332236,-1.068761989,-1.487450586,0.595202038,-0.852519823,,,,,,,
img_000230.png,-0.031268339,1.315577099,-0.657092941,-1.49153883,-1.204142351,-1.685649451,,,,,,,
img_000231.png,0.241918259,1.401081786,1.584152569,0.430037642,-0.039197581,-0.675155606,,,,,,,
img_000232.png,1.665032302,0.455744578,-1.547096297,-0.219455989,-0.890285421,0.315004023,,,,,,,
img_000233.png,1.17413762,-1.171531576,1.573019641,1.054634049,1.193268733,1.473968083,,,,,,,
img_000234.png,-0.484926911,-0.116551957,-1.01679226,1.040891122,0.686341414,0.264023949,,,,,,,
img_000235.png,-1.430897774,0.794475,0.888860712,0.945423758,0.293141179,0.869866317,,,,,,,
img_000236.png,-0.902283765,0.49369795,0.29118555,1.737136007,-0.455430307,-0.348035592,,,,,,,
img_000237.png,-0.384863805,-0.922474526,0.940587462,-0.98038088,-1.017179026,0.969949893,,,,,,,
img_000238.png,0.160151421,-0.806191766,-1.290937665,0.619271736,1.665225764,-1.5391667,,,,,,,
img_000239.png,-1.510752628,-0.931753665,-0.502323713,1.40192746,0.559689387,-1.128652142,,,,,,,
img_000240.png,-1.372034967,1.370174631,-0.135458148,0.110679762,1.289050182,-0.252601641,,,,,,,
img_000241.png,-0.505348037,0.569207412,-1.501961627,-1.395099,1.697822514,0.167298907,,,,,,,
img_000242.png,0.433665487,0.52092982,1.020835042,-0.305464144,1.21892132,-0.948357918,,,,,,,
img_000243.png,-0.81916928,1.49286232,-1.451886317,-0.943372486,-1.556650595,1.715340085,,,,,,,
img_000244.png,-1.422580395,-0.44854246,-0.709553528,0.391164042,1.646521418,0.434158604,,,,,,,
img_000245.png,-0.424013469,-0.037145163,1.423761135,0.616938579,0.75538502,0.369990666,,,,,,,
img_000246.png,1.400497305,1.475078023,1.47403042,0.98768612,0.487521328,-0.283065287,,,,,,,
img_000247.png,0.410813814,-1.299639848,0.357604156,0.575959184,0.718977638,0.596395697,,,,,,,
img_000248.png,-1.359327857,1.428458479,-0.002897197,1.153007521,1.127750497,0.778742878,,,,,,,
img_000249.png,-0.24000767,1.509838058,-0.613820838,1.564605924,-1.101132596,0.427248984,,,,,,,
img_000250.png,0.303576439,1.269467437,-1.058159326,-1.596868447,-0.67721813,-0.183318713,,,,,,,
img_000251.png,-0.115223348,-1.703825256,-0.905394981,0.457235543,0.685917865,-0.586396983,,,,,,,
img_000252.png,1.346307501,-0.247999139,0.969980157,-1.02188642,1.29911156,0.057446817,,,,,,,
img_000253.png,-1.57112548,-1.078115345,-1.371391675,0.474949669,-0.659430686,0.228153267,,,,,,,
img_000254.png,1.340249675,1.508715081,1.212993832,-0.258859,-1.72238775,1.173711946,,,,,,,
img_000255.png,1.693661385,0.475951455,1.542723227,0.633979711,1.709603223,-0.584160711,,,,,,,
img_000256.png,0.898509692,-1.717848018,1.35678674,-0.154859089,1.490855642,0.602816344,,,,,,,
img_000257.png,-0.800798367,0.511572527,0.783411109,0.839655172,1.332705936,-0.632893953,,,,,,,
img_000258.png,0.445311562,-0.13579888,-0.395836447,-0.898346138,-0.582298122,0.610221007,,,,,,,
img_000259.png,-0.695818987,-1.450106768,0.400254111,-0.538295264,1.549565503,0.920642223,,,,,,,
img_000260.png,-1.047259152,-0.408010395,1.040495103,-1.308742252,0.256617153,-0.542550461,,,,,,,
img_000261.png,-0.572936811,1.588523085,0.058062549,1.599347134,0.815475201,-0.237740976,,,,,,,
img_000262.png,0.868862883,-0.104537061,-1.332949953,-0.494114162,0.564799878,-0.504409736,,,,,,,
